pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,count
CH,2025-07-06,88.8,-2.65,5.59,"Skenes, Paul",670042,694973,,swinging_strike,,,,,8,Luke Raley strikes out swinging.,R,L,R,SEA,PIT,S,,,2,1,2025,-1.75,0.58,-0.13,1.4,,,,1,4,Bot,,,,,,,9.81288271385188,-128.88220150272224,-5.411782899287673,-21.55853747248534,25.778132420435835,-24.739931924382372,3.44,1.5,,,,88.6,2042,6.2,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.28,,,,,,,,29,4,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,259,0.0,-0.078,76.2,8.3,,0.078,,0,0,0.532,0.532,23,30,23,31,2,1,5.0,1.0,,,2.32,1.75,-1.75,23.6,27.36099309376804,-34.974159671354386,36.389525334999554,37.995023869863765,54.38523788815488,2-1
SL,2025-07-06,85.7,-2.61,5.55,"Skenes, Paul",670042,694973,,ball,,,,,11,Luke Raley strikes out swinging.,R,L,R,SEA,PIT,B,,,1,1,2025,0.16,0.89,-1.22,2.86,,,,1,4,Bot,,,,,,,2.961292786928606,-124.82429532743544,-1.892858540368331,1.0407534323683076,24.862079055817084,-22.691679307821165,3.38,1.53,,,,85.8,2510,6.3,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.25,,,,,,,,29,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,128,0.0,0.059,,,,-0.059,,0,0,0.532,0.532,23,30,23,31,2,1,5.0,1.0,,,2.2,-0.16,0.16,22.2,,,,,,1-1
FF,2025-07-06,98.3,-2.54,5.51,"Skenes, Paul",670042,694973,,ball,,,,,14,Luke Raley strikes out swinging.,R,L,R,SEA,PIT,B,,,0,1,2025,-1.49,0.9,1.28,2.2,,,,1,4,Bot,,,,,,,13.758582763556312,-142.50763115881026,-5.589517450391419,-23.40090178704522,30.13459977420429,-18.757333577843973,3.51,1.69,,,,98.4,2318,6.4,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.15,,,,,,,,29,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,239,0.0,0.024,,,,-0.024,,0,0,0.532,0.532,23,30,23,31,2,1,5.0,1.0,,,1.46,1.49,-1.49,24.6,,,,,,0-1
CH,2025-07-06,87.6,-2.74,5.55,"Skenes, Paul",670042,694973,,swinging_strike,,,,,7,Luke Raley strikes out swinging.,R,L,R,SEA,PIT,S,,,0,0,2025,-1.55,0.47,-0.61,1.99,,,,1,4,Bot,,,,,,,8.309663784005219,-127.47038409720078,-3.4998088043172517,-18.578693702690988,23.034199441579062,-26.48830824825823,3.44,1.5,,,,87.7,2049,6.1,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.43,,,,,,,,29,1,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,260,0.0,-0.037,76.3,8.2,,0.037,,0,0,0.532,0.532,23,30,23,31,2,1,5.0,1.0,,,2.47,1.55,-1.55,21.4,27.56026016925886,-34.65616606997678,31.275530154116083,43.54825565541429,52.69894042348678,0-0
FF,2025-07-06,98.3,-2.04,5.65,"Skenes, Paul",668227,694973,strikeout,called_strike,,,,,6,Randy Arozarena called out on strikes.,R,R,R,SEA,PIT,S,2.0,,2,2,2025,-1.26,0.95,0.73,2.76,,,,0,4,Bot,,,,,,,10.416803077736562,-142.84205339432225,-4.556633536056154,-19.585314568244836,31.671882915225957,-18.313006816479884,3.38,1.69,,,,98.3,2282,6.3,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.19,,0.0,0.0,1.0,0.0,0.0,,28,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,237,-0.027,-0.227,,,,0.227,,0,0,0.559,0.559,23,30,23,30,2,1,5.0,1.0,,,1.41,1.26,1.26,27.8,,,,,,2-2
CH,2025-07-06,88.3,-2.21,5.54,"Skenes, Paul",668227,694973,,ball,,,,,14,Randy Arozarena called out on strikes.,R,R,R,SEA,PIT,B,,,1,2,2025,-1.37,0.43,0.58,0.74,,,,0,4,Bot,,,,,,,9.609210455735534,-128.2240248070564,-6.491979642219228,-17.117454581685266,25.835688066077687,-26.2005342515546,3.33,1.59,,,,88.1,1806,6.2,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.28,,,,,,,,28,6,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,266,0.0,0.04,,,,-0.04,,0,0,0.559,0.559,23,30,23,30,2,1,5.0,1.0,,,2.5,1.37,1.37,24.0,,,,,,1-2
FF,2025-07-06,98.3,-2.12,5.61,"Skenes, Paul",668227,694973,,foul,,,,,3,Randy Arozarena called out on strikes.,R,R,R,SEA,PIT,S,,,1,2,2025,-1.16,1.11,0.52,3.15,,,,0,4,Bot,,,,,,,9.835007030577325,-142.86684593723396,-3.815086209554568,-18.06642649414594,29.997923947917712,-16.179014718460767,3.36,1.59,128.0,83.7,71.0,98.7,2220,6.4,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.11,,,,,,,,28,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,238,0.0,0.0,72.3,7.0,,0.0,88.0,0,0,0.559,0.559,23,30,23,30,2,1,5.0,1.0,,,1.23,1.16,1.16,24.5,6.970149784469456,13.404623794544417,18.231123954944277,35.73224772761114,24.188126779595,1-2
SL,2025-07-06,84.2,-2.17,5.5,"Skenes, Paul",668227,694973,,foul,,,,,9,Randy Arozarena called out on strikes.,R,R,R,SEA,PIT,S,,,1,2,2025,0.22,0.68,0.71,2.07,,,,0,4,Bot,,,,,,,6.241756398400434,-122.6330439513657,-2.9906674076381616,1.088008884952435,22.50942837083523,-24.960564258632868,3.36,1.59,4.0,65.8,-28.0,84.4,2431,6.2,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.27,,,,,,,,28,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,99,0.0,0.0,69.5,8.5,,0.0,88.0,0,0,0.559,0.559,23,30,23,30,2,1,5.0,1.0,,,2.52,-0.22,-0.22,24.6,17.183871733650893,-26.473558185163153,22.456514142987213,37.344662217710706,46.61517644388762,1-2
FF,2025-07-06,96.6,-2.06,5.59,"Skenes, Paul",668227,694973,,foul,,,,,7,Randy Arozarena called out on strikes.,R,R,R,SEA,PIT,S,,,1,1,2025,-1.32,0.73,-0.6,1.76,,,,0,4,Bot,,,,,,,6.8718117517248585,-140.46680038244082,-6.298186106868347,-18.998919724598448,31.21895810182603,-21.316464270221413,3.36,1.59,266.0,93.1,19.0,96.5,2279,6.2,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.28,,,,,,,,28,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,236,0.0,-0.056,74.2,7.9,,0.056,93.1,0,0,0.559,0.559,23,30,23,30,2,1,5.0,1.0,,,1.72,1.32,1.32,22.8,11.663322260028693,-11.951420337839776,39.30044893584431,23.44563944550314,33.8279589190673,1-1
SL,2025-07-06,84.7,-2.11,5.58,"Skenes, Paul",668227,694973,,called_strike,,,,,3,Randy Arozarena called out on strikes.,R,R,R,SEA,PIT,S,,,1,0,2025,0.36,0.78,0.4,2.89,,,,0,4,Bot,,,,,,,5.114654115988552,-123.24982317024812,-1.427177383368308,2.569099785411294,27.024367835791985,-24.175856802977876,3.27,1.59,,,,84.2,2398,6.2,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.29,,,,,,,,28,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,110,0.0,-0.049,,,,0.049,,0,0,0.559,0.559,23,30,23,30,2,1,5.0,1.0,,,2.42,-0.36,-0.36,26.9,,,,,,1-0
FF,2025-07-06,97.0,-2.11,5.6,"Skenes, Paul",668227,694973,,ball,,,,,13,Randy Arozarena called out on strikes.,R,R,R,SEA,PIT,B,,,0,0,2025,-1.35,0.71,-0.09,0.84,,,,0,4,Bot,,,,,,,8.483033652028674,-140.75248396223947,-8.804079204755357,-19.894827084141113,31.629920619540012,-20.87347777310661,3.26,1.59,,,,97.0,2343,6.4,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.05,,,,,,,,28,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,238,0.0,0.038,,,,-0.038,,0,0,0.559,0.559,23,30,23,30,2,1,5.0,1.0,,,1.72,1.35,1.35,25.5,,,,,,0-0
FS,2025-07-06,94.6,-2.59,5.5,"Skenes, Paul",593871,694973,strikeout,swinging_strike_blocked,,,,,13,Jorge Polanco strikes out swinging.,R,L,R,SEA,PIT,S,2.0,,2,2,2025,-1.2,-0.14,-0.78,0.84,677594.0,,,2,3,Bot,,,,,,,7.385030710154284,-137.63847958968063,-6.210635224131428,-16.82925318214387,27.89915316691993,-32.895851615740426,3.35,1.59,,,,95.1,1806,6.4,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.09,,0.0,0.0,1.0,0.0,0.0,,24,5,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,255,-0.043,-0.202,70.6,8.1,,0.202,,0,0,0.543,0.543,23,31,23,32,2,1,5.0,1.0,,,2.67,1.2,-1.2,20.6,15.589087195504574,-10.65866943968821,33.31502454228051,48.42845541117891,35.771207968451314,2-2
FF,2025-07-06,98.7,-2.39,5.58,"Skenes, Paul",593871,694973,,called_strike,,,,,14,Jorge Polanco strikes out swinging.,R,L,R,SEA,PIT,S,,,2,1,2025,-1.5,1.12,0.84,2.37,677594.0,,,2,3,Bot,,,,,,,12.274748907334343,-143.22944662757283,-5.899792307850254,-23.457406143127777,31.620520771501926,-15.542335038309584,3.24,1.62,,,,98.9,2354,6.5,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.04,,,,,,,,24,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,233,0.0,-0.103,,,,0.103,,0,0,0.543,0.543,23,31,23,32,2,1,5.0,1.0,,,1.23,1.5,-1.5,26.7,,,,,,2-1
SL,2025-07-06,85.7,-2.65,5.5,"Skenes, Paul",593871,694973,,foul,,,,,1,Jorge Polanco strikes out swinging.,R,L,R,SEA,PIT,S,,,2,0,2025,0.4,0.89,-0.29,3.0,677594.0,,,2,3,Bot,,,,,,,4.746359679204173,-124.80364148052428,-1.5249718665471614,3.404173771808334,22.19867042246129,-22.750438395274113,3.35,1.59,152.0,73.2,15.0,86.0,2490,6.2,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.35,,,,,,,,24,3,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,101,0.0,-0.046,72.3,6.9,,0.046,88.0,0,0,0.543,0.543,23,31,23,32,2,1,5.0,1.0,,,2.18,-0.4,0.4,20.4,7.527442707868214,-0.7928340831206954,23.725051852875115,43.05603799197887,25.295992430865248,2-0
ST,2025-07-06,86.5,-2.63,5.42,"Skenes, Paul",593871,694973,,ball,,,,,14,Jorge Polanco strikes out swinging.,R,L,R,SEA,PIT,B,,,1,0,2025,0.77,0.72,1.26,1.08,677594.0,,,2,3,Bot,,,,,,,7.666995476624358,-125.70848858362643,-5.604371212100572,6.67281391551168,25.37250628589306,-23.575551422282935,3.22,1.59,,,,86.3,2398,6.2,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.25,,,,,,,,24,2,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,95,0.0,0.055,,,,-0.055,,0,0,0.543,0.543,23,31,23,32,2,1,5.0,1.0,,,2.33,-0.77,0.77,21.9,,,,,,1-0
FF,2025-07-06,98.2,-2.39,5.71,"Skenes, Paul",593871,694973,,ball,,,,,14,Jorge Polanco strikes out swinging.,R,L,R,SEA,PIT,B,,,0,0,2025,-1.39,1.0,2.05,1.93,677594.0,,,2,3,Bot,,,,,,,15.20387367500015,-142.1398846292288,-7.101078088942862,-21.980179815292633,28.07910593773551,-17.10582310651245,3.33,1.59,,,,98.7,2291,6.6,777205,680779,687462,693304,669707,643396,502054,665833,668804,53.94,,,,,,,,24,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,236,0.0,0.032,,,,-0.032,,0,0,0.543,0.543,23,31,23,32,2,1,5.0,1.0,,,1.37,1.39,-1.39,26.4,,,,,,0-0
FF,2025-07-06,97.4,-2.65,5.67,"Skenes, Paul",663728,694973,field_out,hit_into_play,,,,,1,Cal Raleigh flies out sharply to center fielder Oneil Cruz. Julio Rodríguez to 3rd.,R,L,R,SEA,PIT,X,8.0,fly_ball,1,1,2025,-1.28,0.98,-0.79,3.43,,677594.0,,1,3,Bot,127.35,61.52,,,,,7.950963280359192,-141.73435175762785,-2.8080738413948008,-19.02423279006595,29.56130323950992,-18.455808325813,3.66,1.7,341.0,101.6,41.0,97.8,2150,6.3,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.21,0.197,0.376,0.0,1.0,0.0,0.0,5.0,23,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,240,-0.033,-0.247,76.9,7.4,0.725,0.247,101.6,0,0,0.576,0.576,23,28,23,29,2,1,5.0,1.0,,,1.4,1.28,-1.28,25.0,10.381518220031758,-0.0821895522003624,22.75049276116889,43.028906014882025,27.860944322468832,1-1
FS,2025-07-06,92.9,-2.62,5.56,"Skenes, Paul",663728,694973,,foul,,,,,8,Cal Raleigh flies out sharply to center fielder Oneil Cruz. Julio Rodríguez to 3rd.,R,L,R,SEA,PIT,S,,,1,0,2025,-1.16,-0.12,-0.08,1.76,,677594.0,,1,3,Bot,,,,,,,9.036418617623838,-135.07708247694674,-3.7560743743458103,-16.01104730137305,25.539459667021944,-33.116497592609115,3.66,1.7,,,,93.5,1676,6.4,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.1,,,,,,,,23,2,Split-Finger,0,0,0,0,0,0,0,0,Infield shade,Standard,250,0.0,-0.043,80.0,8.5,,0.043,,0,0,0.576,0.576,23,28,23,29,2,1,5.0,1.0,,,2.74,1.16,-1.16,24.7,24.823410439434785,-18.17175110697898,37.39948487286255,35.625886017727524,40.95750014238149,1-0
FF,2025-07-06,97.3,-2.65,5.66,"Skenes, Paul",663728,694973,,ball,,,,,11,Cal Raleigh flies out sharply to center fielder Oneil Cruz. Julio Rodríguez to 3rd.,R,L,R,SEA,PIT,B,,,0,0,2025,-1.26,0.97,-1.17,4.68,,677594.0,,1,3,Bot,,,,,,,6.866975622341268,-141.64476679856503,0.6244310083176208,-18.568101152937732,30.0926635298504,-19.38050051183624,3.69,1.7,,,,97.5,2168,6.2,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.28,,,,,,,,23,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,235,0.0,0.027,,,,-0.027,,0,0,0.576,0.576,23,28,23,29,2,1,5.0,1.0,,,1.42,1.26,-1.26,24.8,,,,,,0-0
FF,2025-07-06,98.5,-2.05,5.67,"Skenes, Paul",677594,694973,double,hit_into_play,,,,,3,Julio Rodríguez doubles (13) on a sharp line drive to center fielder Oneil Cruz.,R,R,R,SEA,PIT,X,8.0,line_drive,1,0,2025,-1.38,0.98,0.69,2.91,,,,1,3,Bot,160.02,60.69,,,,,10.622815316146978,-143.0118622624499,-4.270270891923848,-21.45329851611267,34.01733574516122,-17.912705345065042,3.38,1.51,314.0,110.0,11.0,98.2,2310,6.3,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.2,0.934,0.965,1.25,1.0,1.0,1.0,5.0,22,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,233,0.047,0.618,76.5,7.6,1.288,-0.618,110.0,0,0,0.529,0.529,23,24,23,25,2,1,5.0,1.0,,,1.39,1.38,1.38,25.7,4.510315538964714,7.37013588504148,20.02071430522863,45.32732284932395,25.163967189433315,1-0
FF,2025-07-06,98.4,-2.06,5.65,"Skenes, Paul",677594,694973,,ball,,,,,14,Julio Rodríguez doubles (13) on a sharp line drive to center fielder Oneil Cruz.,R,R,R,SEA,PIT,B,,,0,0,2025,-1.31,0.89,0.22,1.44,,,,1,3,Bot,,,,,,,9.215029856880466,-142.8616184474746,-8.029776956184033,-20.065111344165263,31.332385789633435,-18.29715331982976,3.41,1.59,,,,98.5,2401,6.4,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.13,,,,,,,,22,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,240,0.0,0.039,,,,-0.039,,0,0,0.529,0.529,23,24,23,25,2,1,5.0,1.0,,,1.47,1.31,1.31,26.3,,,,,,0-0
FF,2025-07-06,97.7,-2.55,5.61,"Skenes, Paul",641487,694973,strikeout,called_strike,,,,,3,J.P. Crawford called out on strikes.,R,L,R,SEA,PIT,S,2.0,,0,2,2025,-1.32,1.0,0.55,2.81,,,,0,3,Bot,,,,,,,11.319447683458328,-141.75156448809574,-4.302532714274082,-20.372703066919417,32.138573649696916,-17.901677817890512,3.23,1.55,,,,97.2,2253,6.2,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.33,,0.0,0.0,1.0,0.0,0.0,,21,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,239,-0.025,-0.163,,,,0.163,,0,0,0.554,0.554,23,30,23,30,2,1,5.0,1.0,,,1.4,1.32,-1.32,23.0,,,,,,0-2
FF,2025-07-06,98.6,-2.62,5.65,"Skenes, Paul",641487,694973,,swinging_strike,,,,,2,J.P. Crawford called out on strikes.,R,L,R,SEA,PIT,S,,,0,1,2025,-1.38,0.93,-0.01,3.41,,,,0,3,Bot,,,,,,,10.248441633428143,-143.18493879093757,-2.7495164646884325,-21.346876391453467,34.10708193544563,-18.97019584516598,3.32,1.55,,,,98.2,2315,6.3,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.23,,,,,,,,21,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,235,0.0,-0.054,61.3,5.3,,0.054,,0,0,0.554,0.554,23,30,23,30,2,1,5.0,1.0,,,1.43,1.38,-1.38,25.0,-10.461750712697215,28.39085525869892,34.00247784638897,37.385153417764464,22.57018198157941,0-1
FF,2025-07-06,97.4,-2.64,5.69,"Skenes, Paul",641487,694973,,swinging_strike,,,,,4,J.P. Crawford called out on strikes.,R,L,R,SEA,PIT,S,,,0,0,2025,-1.32,0.86,-0.35,2.69,,,,0,3,Bot,,,,,,,9.174830122546302,-141.53759624603327,-4.513062146505692,-19.842530966068015,30.393110212586706,-19.77674446064299,3.32,1.55,,,,97.6,2216,6.3,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.17,,,,,,,,21,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,234,0.0,-0.037,67.7,6.1,,0.037,,0,0,0.554,0.554,23,30,23,30,2,1,5.0,1.0,,,1.54,1.32,-1.32,23.8,-4.230477554358687,18.86043923990024,36.87133725864709,42.0717703160505,25.418626553987657,0-0
CH,2025-07-06,88.7,-2.62,5.57,"Skenes, Paul",670156,694973,strikeout,swinging_strike,,,,,9,Miles Mastrobuoni strikes out swinging.,R,L,R,SEA,PIT,S,2.0,,1,2,2025,-1.3,0.57,0.36,1.41,,,686527.0,2,2,Bot,,,,,,,9.973565279745973,-128.8732311866964,-5.341170940632101,-16.402729857376737,23.930034739464116,-24.87105082620661,3.12,1.37,,,,88.9,1863,6.2,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.25,,0.0,0.0,1.0,0.0,0.0,,16,4,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,254,-0.024,-0.196,65.0,7.9,,0.196,,0,0,0.524,0.524,23,29,23,30,1,0,5.0,3.0,,,2.31,1.3,-1.3,21.4,31.035947257739455,-42.234511933388525,38.82407687918668,31.60877372149176,57.60288031651721,1-2
FF,2025-07-06,97.8,-2.31,5.55,"Skenes, Paul",670156,694973,,foul,,,,,4,Miles Mastrobuoni strikes out swinging.,R,L,R,SEA,PIT,S,,,1,1,2025,-1.38,0.88,-0.65,2.52,,,686527.0,2,2,Bot,,,,,,,7.676704207964533,-142.3084213502765,-4.7773438940195465,-20.47280336794079,30.06397639365031,-19.23109530118917,3.12,1.37,164.0,82.5,13.0,98.3,2268,6.4,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.12,,,,,,,,16,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,235,0.0,-0.06,65.7,6.4,,0.06,88.0,0,0,0.524,0.524,23,29,23,30,1,0,5.0,3.0,,,1.48,1.38,-1.38,23.3,2.5048032103759192,3.71153656385362,34.88006324276687,43.3106190419566,26.40705519941417,1-1
FF,2025-07-06,97.9,-2.46,5.54,"Skenes, Paul",670156,694973,,called_strike,,,,,5,Miles Mastrobuoni strikes out swinging.,R,L,R,SEA,PIT,S,,,1,0,2025,-1.34,0.93,0.15,1.92,,,686527.0,2,2,Bot,,,,,,,10.173120652971214,-142.27815377235754,-6.5236966620293,-20.419122353973624,28.9717686803067,-18.16484727683795,3.02,1.37,,,,98.7,2206,6.5,777205,680779,687462,693304,669707,643396,502054,665833,668804,53.96,,,,,,,,16,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,237,0.0,-0.048,,,,0.048,,0,0,0.524,0.524,23,29,23,30,1,0,5.0,3.0,,,1.43,1.34,-1.34,29.9,,,,,,1-0
SL,2025-07-06,86.3,-2.34,5.45,"Skenes, Paul",670156,694973,,ball,,,,,14,Miles Mastrobuoni strikes out swinging.,R,L,R,SEA,PIT,B,,,0,0,2025,0.45,0.56,1.07,1.2,,,686527.0,2,2,Bot,,,,,,,7.2223717522832445,-125.63063759585974,-5.096975562658357,3.533549789232004,22.139633453919497,-25.44521423715852,3.13,1.37,,,,86.8,2431,6.3,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.19,,,,,,,,16,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,89,0.0,0.034,,,,-0.034,,0,0,0.524,0.524,23,29,23,30,1,0,5.0,3.0,,,2.47,-0.45,0.45,25.0,,,,,,0-0
FF,2025-07-06,98.8,-2.64,5.6,"Skenes, Paul",686527,694973,single,hit_into_play,,,,,2,Dominic Canzone singles on a ground ball to left fielder Tommy Pham.,R,L,R,SEA,PIT,X,7.0,ground_ball,1,1,2025,-1.16,0.8,0.17,2.99,,,,2,2,Bot,62.79,119.64,,,,,10.369058785829507,-143.63869867631897,-3.5572598527361285,-18.390481142056252,31.254469817206328,-20.48153727370064,3.24,1.43,16.0,80.4,-9.0,99.0,2198,6.3,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.18,0.114,0.115,0.9,1.0,1.0,0.0,2.0,15,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,238,0.013,0.344,63.8,5.0,0.17,-0.344,88.0,0,0,0.511,0.511,23,27,23,28,1,0,5.0,1.0,,,1.53,1.16,-1.16,27.4,-7.372929985191608,30.973225890826985,31.080507543257337,34.19417425086489,24.662275792106815,1-1
FF,2025-07-06,98.3,-2.48,5.67,"Skenes, Paul",686527,694973,,foul,,,,,4,Dominic Canzone singles on a ground ball to left fielder Tommy Pham.,R,L,R,SEA,PIT,S,,,1,0,2025,-1.47,1.18,-0.42,2.03,,,,2,2,Bot,,,,,,,8.996825290689848,-142.77983454501867,-7.1406422819965,-22.18847558426161,33.00316433284802,-14.50558597244025,3.24,1.43,,,,98.5,2219,6.5,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.0,,,,,,,,15,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,236,0.0,-0.051,78.1,6.8,,0.051,,0,0,0.511,0.511,23,27,23,28,1,0,5.0,1.0,,,1.19,1.47,-1.47,29.5,0.8805604783001326,7.564936114910807,36.8931481850836,41.68318274320568,31.24655232426259,1-0
FF,2025-07-06,98.7,-2.48,5.67,"Skenes, Paul",686527,694973,,ball,,,,,7,Dominic Canzone singles on a ground ball to left fielder Tommy Pham.,R,L,R,SEA,PIT,B,,,0,0,2025,-1.42,1.05,-0.57,1.51,,,,2,2,Bot,,,,,,,8.525230344810259,-143.32473986123844,-8.311174713418694,-21.55891246899403,31.671273524436305,-15.984596549012698,3.04,1.43,,,,98.9,2226,6.4,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.08,,,,,,,,15,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,228,0.0,0.04,,,,-0.04,,0,0,0.511,0.511,23,27,23,28,1,0,5.0,1.0,,,1.29,1.42,-1.42,29.4,,,,,,0-0
FF,2025-07-06,99.1,-1.92,5.58,"Skenes, Paul",641598,694973,strikeout,called_strike,,,,,3,Mitch Garver called out on strikes.,R,R,R,SEA,PIT,S,2.0,,0,2,2025,-1.16,1.1,0.39,2.95,,,,1,2,Bot,,,,,,,9.037403833243268,-144.10014177149648,-4.395159052713436,-18.207130028217627,29.21499950893167,-15.902746529377088,3.54,1.59,,,,99.8,2244,6.4,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.09,,0.0,0.0,1.0,0.0,0.0,,14,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,233,-0.016,-0.162,,,,0.162,,0,0,0.527,0.527,23,34,23,34,1,0,5.0,2.0,,,1.2,1.16,1.16,26.2,,,,,,0-2
ST,2025-07-06,85.5,-1.97,5.4,"Skenes, Paul",641598,694973,,swinging_strike,,,,,14,Mitch Garver called out on strikes.,R,R,R,SEA,PIT,S,,,0,1,2025,0.89,0.34,0.58,0.86,,,,1,2,Bot,,,,,,,4.20278012296857,-124.38217527136996,-5.083790667498328,8.354171288701064,26.163518554497607,-27.766698950322866,3.54,1.59,,,,85.5,2386,6.4,777205,680779,687462,693304,669707,643396,502054,665833,668804,54.08,,,,,,,,14,2,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,79,0.0,-0.057,65.8,8.2,,0.057,,0,0,0.527,0.527,23,34,23,34,1,0,5.0,2.0,,,2.79,-0.89,-0.89,21.4,31.109090029252936,-46.476895469519825,37.71481457715431,38.688866686289145,63.0686123906986,0-1
