pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,count
CH,2025-07-08,93.5,-0.68,5.41,"Jax, Griffin",663656,643377,,blocked_ball,,,,,13,Kyle Tucker walks. Ian Happ to 2nd.,R,L,R,MIN,CHC,B,,,0,2,2025,-1.31,-0.18,-0.84,0.1,,,664023.0,0,8,Top,,,,,,,2.4932988371758933,-135.91711938298027,-7.51064612286322,-16.75084799870668,32.702406180065644,-32.83535182282502,3.43,1.65,,,,93.5,1938,6.5,777190,543877,664034,686797,668904,621043,664056,621439,650489,53.96,,,,,,,,56,4,Changeup,2,0,0,2,0,2,0,2,Infield shade,Standard,231,0.0,0.033,,,,-0.033,,2,-2,0.804,0.196,30,28,31,28,1,3,2.0,2.0,3.0,1.0,2.82,1.31,-1.31,41.9,,,,,,0-2
ST,2025-07-08,88.8,-0.71,5.41,"Jax, Griffin",663656,643377,,foul,,,,,14,Kyle Tucker walks. Ian Happ to 2nd.,R,L,R,MIN,CHC,S,,,0,2,2025,1.08,-0.42,0.87,1.8,,,664023.0,0,8,Top,,,,,,,1.6057273012401967,-129.31499535139704,-1.920115624253317,11.82379640319049,26.52722675629198,-36.732676409558216,3.47,1.62,4.0,75.4,-22.0,89.2,3124,6.5,777190,543877,664034,686797,668904,621043,664056,621439,650489,54.03,,,,,,,,56,3,Sweeper,2,0,0,2,0,2,0,2,Infield shade,Standard,44,0.0,0.0,70.4,8.4,,0.0,88.0,2,-2,0.804,0.196,30,28,31,28,1,3,2.0,2.0,3.0,1.0,3.3,-1.08,1.08,41.1,27.517078814805203,-20.379496153240297,40.49723455085648,27.50779636398732,32.24233166904071,0-2
ST,2025-07-08,88.6,-0.77,5.32,"Jax, Griffin",663656,643377,,swinging_strike,,,,,14,Kyle Tucker walks. Ian Happ to 2nd.,R,L,R,MIN,CHC,S,,,0,1,2025,0.95,-0.02,0.97,1.99,,,664023.0,0,8,Top,,,,,,,2.2855819322889133,-129.02294020556272,-2.019785585724499,10.074510479556354,27.701910003547766,-32.17891741585236,3.47,1.62,,,,88.6,3120,6.3,777190,543877,664034,686797,668904,621043,664056,621439,650489,54.19,,,,,,,,56,2,Sweeper,2,0,0,2,0,2,0,2,Infield shade,Standard,50,0.0,-0.048,73.6,8.2,,0.048,,2,-2,0.804,0.196,30,28,31,28,1,3,2.0,2.0,3.0,1.0,2.93,-0.95,0.95,39.8,27.287379849872966,-26.098057552731653,35.40178513213581,26.36444926005736,36.65454963453393,0-1
CH,2025-07-08,93.8,-0.64,5.47,"Jax, Griffin",663656,643377,,swinging_strike,,,,,14,Kyle Tucker walks. Ian Happ to 2nd.,R,L,R,MIN,CHC,S,,,0,0,2025,-1.23,0.1,0.32,1.39,,,664023.0,0,8,Top,,,,,,,5.249824963074008,-136.49792613017627,-5.076049952697471,-16.580765635090636,29.24871103738416,-30.077950236028627,3.47,1.62,,,,94.3,1884,6.5,777190,543877,664034,686797,668904,621043,664056,621439,650489,53.96,,,,,,,,56,1,Changeup,2,0,0,2,0,2,0,2,Infield shade,Standard,232,0.0,-0.042,73.6,8.1,,0.042,,2,-2,0.804,0.196,30,28,31,28,1,3,2.0,2.0,3.0,1.0,2.49,1.23,-1.23,40.6,20.21511851264487,-9.743954736904096,40.71018061276322,33.82752112082699,29.91755118145057,0-0
ST,2025-07-08,88.2,-0.83,5.39,"Jax, Griffin",664023,643377,single,hit_into_play,,,,,9,Ian Happ singles on a sharp ground ball to right fielder Willi Castro.,R,L,R,MIN,CHC,X,9.0,ground_ball,2,2,2025,0.95,-0.4,0.32,1.81,,,,0,8,Top,192.03,108.85,,,,,0.8102508518413485,-128.55864603884444,-1.8755709214626768,10.454357706411658,24.35207449905337,-36.43116728081637,3.54,1.63,94.0,106.0,3.0,88.8,3185,6.4,777190,543877,664034,686797,668904,621043,664056,621439,650489,54.12,0.526,0.483,0.9,1.0,1.0,0.0,4.0,55,5,Sweeper,2,0,0,2,0,2,0,2,Infield shade,Standard,44,-0.066,0.476,75.9,6.9,0.58,-0.476,106.0,2,-2,0.87,0.13,30,30,31,31,1,3,2.0,2.0,3.0,1.0,3.3,-0.95,0.95,40.2,15.40848886657426,-6.9410653624019085,39.001890854439274,30.545622521357274,36.031327191124035,2-2
CH,2025-07-08,92.9,-0.58,5.52,"Jax, Griffin",664023,643377,,ball,,,,,13,Ian Happ singles on a sharp ground ball to right fielder Willi Castro.,R,L,R,MIN,CHC,B,,,1,2,2025,-1.07,0.26,-0.5,1.28,,,,0,8,Top,,,,,,,2.5520757531055183,-135.3249915766155,-5.715152713026453,-13.71523135273184,27.756648203294834,-27.98449507772898,3.58,1.61,,,,93.5,1900,6.4,777190,543877,664034,686797,668904,621043,664056,621439,650489,54.07,,,,,,,,55,4,Changeup,2,0,0,2,0,2,0,2,Infield shade,Standard,234,0.0,0.04,,,,-0.04,,2,-2,0.87,0.13,30,30,31,31,1,3,2.0,2.0,3.0,1.0,2.36,1.07,-1.07,41.6,,,,,,1-2
ST,2025-07-08,88.1,-0.7,5.51,"Jax, Griffin",664023,643377,,ball,,,,,14,Ian Happ singles on a sharp ground ball to right fielder Willi Castro.,R,L,R,MIN,CHC,B,,,0,2,2025,0.8,-0.39,1.23,-0.07,,,,0,8,Top,,,,,,,3.0291620018846497,-128.14347585214816,-6.601228013548234,8.06323695714471,29.180926757709507,-35.12899768159527,3.5,1.56,,,,87.9,3191,6.4,777190,543877,664034,686797,668904,621043,664056,621439,650489,54.08,,,,,,,,55,3,Sweeper,2,0,0,2,0,2,0,2,Infield shade,Standard,36,0.0,0.023,,,,-0.023,,2,-2,0.87,0.13,30,30,31,31,1,3,2.0,2.0,3.0,1.0,3.35,-0.8,0.8,39.4,,,,,,0-2
ST,2025-07-08,87.9,-0.71,5.46,"Jax, Griffin",664023,643377,,swinging_strike,,,,,9,Ian Happ singles on a sharp ground ball to right fielder Willi Castro.,R,L,R,MIN,CHC,S,,,0,1,2025,0.75,-0.3,0.57,1.9,,,,0,8,Top,,,,,,,1.5442190307037986,-127.95423453316296,-1.8555531170449495,7.898500897284871,28.08082561259155,-35.289676422509345,3.54,1.63,,,,87.8,3128,6.3,777190,543877,664034,686797,668904,621043,664056,621439,650489,54.18,,,,,,,,55,2,Sweeper,2,0,0,2,0,2,0,2,Infield shade,Standard,48,0.0,-0.054,75.3,6.7,,0.054,,2,-2,0.87,0.13,30,30,31,31,1,3,2.0,2.0,3.0,1.0,3.26,-0.75,0.75,41.4,12.114002863639904,-8.881507015405168,36.2028864574893,27.93035237247247,35.694539380522855,0-1
FF,2025-07-08,96.3,-0.71,5.56,"Jax, Griffin",664023,643377,,called_strike,,,,,4,Ian Happ singles on a sharp ground ball to right fielder Willi Castro.,R,L,R,MIN,CHC,S,,,0,0,2025,-0.36,1.27,-0.62,2.89,,,,0,8,Top,,,,,,,1.0750069493679022,-140.24801638352665,-4.422362102002131,-4.986106574432181,31.334461749023436,-14.581048981788982,3.64,1.73,,,,96.7,2381,6.4,777190,543877,664034,686797,668904,621043,664056,621439,650489,54.08,,,,,,,,55,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shade,Standard,209,0.0,-0.037,,,,0.037,,2,-2,0.87,0.13,30,30,31,31,1,3,2.0,2.0,3.0,1.0,1.18,0.36,-0.36,42.9,,,,,,0-0
CH,2025-07-06,92.6,-0.56,5.47,"Jax, Griffin",666139,643377,strikeout,swinging_strike,,,,,13,Josh Lowe strikes out swinging.,R,L,R,MIN,TB,S,2.0,,0,2,2025,-1.27,-0.08,-0.57,1.4,691406.0,666018.0,,2,8,Top,,,,,,,2.7562371122508673,-134.889948812133,-4.508411267037624,-16.168736523988304,26.516894479126915,-32.42365072304232,3.78,1.78,,,,93.5,1853,6.5,777220,543877,665019,686797,668904,621043,650489,621439,663616,53.97,,0.0,0.0,1.0,0.0,0.0,,60,3,Changeup,2,4,4,2,4,2,4,2,Infield shade,Standard,234,0.03,-0.176,70.1,7.7,,0.176,,-2,2,0.126,0.874,30,27,31,27,1,3,1.0,1.0,2.0,1.0,2.71,1.27,-1.27,41.2,11.33640212010539,-8.952569265656905,34.64255863111812,46.97657319173712,35.25463690835065,0-2
CH,2025-07-06,92.1,-0.6,5.46,"Jax, Griffin",666139,643377,,swinging_strike,,,,,13,Josh Lowe strikes out swinging.,R,L,R,MIN,TB,S,,,0,1,2025,-1.14,0.34,-1.11,1.9,691406.0,666018.0,,2,8,Top,,,,,,,1.195731070174043,-134.22982079503825,-4.0150459334463235,-14.017313414096549,27.754280925883545,-27.408973245261254,3.78,1.78,,,,92.7,1750,6.5,777220,543877,665019,686797,668904,621043,650489,621439,663616,54.03,,,,,,,,60,2,Changeup,2,4,4,2,4,2,4,2,Infield shade,Standard,229,0.0,-0.059,68.9,8.1,,0.059,,-2,2,0.126,0.874,30,27,31,27,1,3,1.0,1.0,2.0,1.0,2.33,1.14,-1.14,46.0,18.369845271935453,-14.530775556613753,26.43764470499081,53.88203185489614,37.89757239566102,0-1
ST,2025-07-06,87.4,-0.78,5.45,"Jax, Griffin",666139,643377,,called_strike,,,,,4,Josh Lowe strikes out swinging.,R,L,R,MIN,TB,S,,,0,0,2025,1.16,-0.11,-0.43,2.45,691406.0,666018.0,,2,8,Top,,,,,,,-1.5529759541695982,-127.31583233869826,-0.8907732276529501,13.003978845664244,25.286045951021062,-33.42199817382368,3.76,1.78,,,,87.7,3202,6.3,777220,543877,665019,686797,668904,621043,650489,621439,663616,54.18,,,,,,,,60,1,Sweeper,2,4,4,2,4,2,4,2,Infield shade,Standard,41,0.0,-0.046,,,,0.046,,-2,2,0.126,0.874,30,27,31,27,1,3,1.0,1.0,2.0,1.0,3.08,-1.16,1.16,46.0,,,,,,0-0
CH,2025-07-06,92.6,-0.62,5.55,"Jax, Griffin",663968,643377,field_out,hit_into_play,,,,,8,"Jake Mangum grounds out, pitcher Griffin Jax to first baseman Kody Clemens. Junior Caminero to 3rd. Jonathan Aranda to 2nd.",R,L,R,MIN,TB,X,1.0,ground_ball,0,0,2025,-1.45,-0.12,-0.14,1.74,,691406.0,666018.0,1,8,Top,128.77,189.55,,,,,4.393932993774403,-134.7409015684818,-3.618087005351457,-18.538708091904372,31.799928629834874,-33.03935213292209,3.37,1.47,1.0,71.0,-71.0,92.4,1730,6.4,777220,543877,665019,686797,668904,621043,650489,621439,663616,54.12,0.26,0.271,0.0,1.0,0.0,0.0,2.0,59,1,Changeup,2,4,4,2,4,2,4,2,Standard,Standard,239,0.014,-0.306,69.1,7.4,0.26,0.306,88.0,-2,2,0.112,0.888,30,29,31,29,1,3,1.0,1.0,2.0,1.0,2.8,1.45,-1.45,45.7,5.550290232919676,-1.626608325714957,29.915920771197328,43.13580920867735,21.11771728775608,0-0
CH,2025-07-06,92.2,-0.67,5.48,"Jax, Griffin",666018,643377,single,hit_into_play,,,,,11,"Jonathan Aranda singles on a soft ground ball to shortstop Carlos Correa, deflected by pitcher Griffin Jax. Yandy Díaz scores. Junior Caminero to 2nd.",R,L,R,MIN,TB,X,1.0,ground_ball,0,0,2025,-1.56,0.39,-0.84,2.69,650490.0,,691406.0,1,8,Top,121.75,176.1,,,,,2.9780385593382994,-134.25714836096472,-2.103511336610386,-19.47112637436468,30.66512066444711,-27.26156242915392,3.4,1.56,1.0,59.2,-70.0,92.4,1914,6.5,777220,543877,665019,686797,668904,621043,650489,621439,663616,54.01,0.183,0.145,0.9,1.0,1.0,0.0,1.0,58,1,Changeup,2,3,3,2,4,2,4,2,Standard,Standard,230,-0.069,0.454,70.0,7.3,0.183,-0.454,88.0,-1,1,0.181,0.819,30,27,31,27,1,3,1.0,1.0,2.0,1.0,2.3,1.56,-1.56,41.3,15.360944987624414,4.13780495015001,26.701727627511705,48.361482696037456,29.73341125835969,0-0
ST,2025-07-06,86.7,-0.78,5.37,"Jax, Griffin",691406,643377,fielders_choice,hit_into_play,,,,,14,"Junior Caminero reaches on a fielder's choice, fielded by catcher Christian Vázquez. Christopher Morel scores. Yandy Díaz to 3rd.",R,R,R,MIN,TB,X,2.0,ground_ball,0,0,2025,1.03,-0.42,0.87,2.11,666624.0,650490.0,,1,8,Top,126.59,200.7,,,,,1.8213135443388528,-126.33764400243298,-0.7690493999448202,10.729320222121595,24.72858996104059,-36.752749465609405,3.54,1.6,1.0,58.8,-70.0,87.1,3181,6.3,777220,543877,665019,686797,668904,621043,650489,621439,663616,54.15,0.183,0.159,0.9,1.0,0.0,0.0,1.0,57,1,Sweeper,2,2,2,2,3,2,3,2,Strategic,Standard,48,-0.143,0.44,69.4,9.2,0.183,-0.44,88.0,0,0,0.324,0.676,30,21,31,22,1,3,1.0,1.0,2.0,1.0,3.44,-1.03,-1.03,36.9,20.34255876108635,-17.63222657778593,20.917878012060427,47.53077805022684,44.08335477851483,0-0
SI,2025-07-06,95.7,-0.61,5.43,"Jax, Griffin",676609,643377,sac_bunt,hit_into_play,,,,,5,"José Caballero out on a sacrifice bunt, third baseman Royce Lewis to first baseman Kody Clemens. Matt Thaiss to 3rd. Yandy Díaz to 2nd.",R,R,R,MIN,TB,X,5.0,ground_ball,0,0,2025,-1.32,0.93,0.23,2.26,,642136.0,650490.0,0,8,Top,115.99,188.24,,,,,5.235369025252048,-139.21175254866094,-4.882234627848246,-18.319087226998658,30.252115063703183,-19.20967421062607,3.16,1.48,5.0,36.1,-24.0,96.4,2434,6.6,777220,543877,665019,686797,668904,621043,650489,621439,663616,53.88,0.346,,0.2,0.0,0.0,0.0,1.0,56,1,Sinker,2,2,2,2,2,2,2,2,Strategic,Standard,211,-0.014,0.0,,,0.371,0.0,88.0,0,0,0.338,0.662,30,28,31,29,1,2,1.0,5.0,2.0,1.0,1.56,1.32,1.32,42.4,,,,,,0-0
CH,2025-07-06,91.5,-0.5,5.48,"Jax, Griffin",650490,643377,single,hit_into_play,,,,,14,Yandy Díaz singles on a sharp ground ball to center fielder Byron Buxton. Matt Thaiss to 2nd.,R,R,R,MIN,TB,X,8.0,ground_ball,1,2,2025,-1.18,0.54,0.11,1.35,,,642136.0,0,8,Top,117.66,124.09,,,,,4.0945216039603745,-133.20395776181368,-5.797158961101861,-14.97003596242425,25.865079131005512,-24.732719502609186,3.54,1.61,48.0,109.6,0.0,92.3,1861,6.5,777220,543877,665019,686797,668904,621043,650489,621439,663616,54.0,0.551,0.511,0.9,1.0,1.0,0.0,4.0,55,4,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,234,-0.094,0.507,74.6,7.9,0.599,-0.507,109.6,0,0,0.432,0.568,30,33,31,34,1,3,1.0,1.0,2.0,1.0,2.16,1.18,1.18,49.8,2.7465753834518143,5.475156877249373,31.212301028231792,36.54669655786197,28.304463810030704,1-2
ST,2025-07-06,88.5,-0.75,5.22,"Jax, Griffin",650490,643377,,blocked_ball,,,,,14,Yandy Díaz singles on a sharp ground ball to center fielder Byron Buxton. Matt Thaiss to 2nd.,R,R,R,MIN,TB,B,,,0,2,2025,0.6,-0.15,1.93,-0.53,,,642136.0,0,8,Top,,,,,,,5.284177123665058,-128.61591044719106,-7.647953927365753,5.5970053319766695,26.50678660869302,-32.44473368659579,3.42,1.61,,,,88.7,3116,6.5,777220,543877,665019,686797,668904,621043,650489,621439,663616,54.04,,,,,,,,55,3,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,37,0.0,0.033,,,,-0.033,,0,0,0.432,0.568,30,33,31,34,1,3,1.0,1.0,2.0,1.0,3.07,-0.6,-0.6,38.1,,,,,,0-2
CH,2025-07-06,89.9,-0.52,5.57,"Jax, Griffin",650490,643377,,foul,,,,,8,Yandy Díaz singles on a sharp ground ball to center fielder Byron Buxton. Matt Thaiss to 2nd.,R,R,R,MIN,TB,S,,,0,1,2025,-1.16,0.14,-0.27,2.17,,,642136.0,0,8,Top,,,,,,,3.098623792703479,-130.9265827442894,-2.7294636935842034,-13.962767388023726,28.009255626496135,-30.231810893697407,3.54,1.61,2.0,74.2,-43.0,90.2,1757,6.4,777220,543877,665019,686797,668904,621043,650489,621439,663616,54.06,,,,,,,,55,2,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,233,0.0,-0.048,70.5,8.2,,0.048,88.0,0,0,0.432,0.568,30,33,31,34,1,3,1.0,1.0,2.0,1.0,2.68,1.16,1.16,48.1,13.737702877734009,-13.218714594991544,21.67564791221131,33.802023992376625,37.705952755930355,0-1
SI,2025-07-06,95.1,-0.65,5.45,"Jax, Griffin",650490,643377,,called_strike,,,,,7,Yandy Díaz singles on a sharp ground ball to center fielder Byron Buxton. Matt Thaiss to 2nd.,R,R,R,MIN,TB,S,,,0,0,2025,-1.03,1.05,-0.35,1.78,,,642136.0,0,8,Top,,,,,,,3.086212787948667,-138.4444115405614,-6.370898764018257,-13.98803053257774,29.38857909006325,-17.5081049980651,3.53,1.61,,,,95.5,2351,6.4,777220,543877,665019,686797,668904,621043,650489,621439,663616,54.1,,,,,,,,55,1,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,212,0.0,-0.042,,,,0.042,,0,0,0.432,0.568,30,33,31,34,1,3,1.0,1.0,2.0,1.0,1.46,1.03,1.03,42.7,,,,,,0-0
FF,2025-07-06,96.5,-0.66,5.39,"Jax, Griffin",642136,643377,single,hit_into_play,,,,,7,Matt Thaiss singles on a ground ball to center fielder Byron Buxton.,R,L,R,MIN,TB,X,8.0,ground_ball,1,0,2025,-0.79,1.25,-0.57,1.87,,,,0,8,Top,135.87,72.23,,,,,2.054834073217018,-140.39092799314403,-6.627601209614139,-10.904430816930429,33.69354548907532,-14.316157696611528,3.28,1.52,155.0,92.9,7.0,96.5,2447,6.4,777220,543877,665019,686797,668904,621043,650489,621439,663616,54.06,0.554,0.519,0.9,1.0,1.0,0.0,4.0,54,2,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shade,Standard,211,-0.068,0.41,71.3,8.1,0.62,-0.41,92.9,0,0,0.5,0.5,30,30,31,30,1,2,1.0,4.0,2.0,2.0,1.21,0.79,-0.79,38.4,10.823461112856046,3.3400090374351437,26.28562111670136,42.88553284757507,27.826050351997935,1-0
ST,2025-07-06,85.4,-0.87,5.46,"Jax, Griffin",642136,643377,,ball,,,,,14,Matt Thaiss singles on a ground ball to center fielder Byron Buxton.,R,L,R,MIN,TB,B,,,0,0,2025,1.11,-0.53,0.21,0.98,,,,0,8,Top,,,,,,,0.2759770781166791,-124.27069255755492,-3.098588657516146,11.328249860146457,29.27348038184712,-37.07038035776374,3.34,1.52,,,,84.8,3225,6.3,777220,543877,665019,686797,668904,621043,650489,621439,663616,54.22,,,,,,,,54,1,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,45,0.0,0.038,,,,-0.038,,0,0,0.5,0.5,30,30,31,30,1,2,1.0,4.0,2.0,2.0,3.7,-1.11,1.11,45.5,,,,,,0-0
CH,2025-07-05,92.5,-0.6,5.54,"Jax, Griffin",664040,643377,field_out,hit_into_play,,,,,4,Brandon Lowe flies out to center fielder Byron Buxton.,R,L,R,MIN,TB,X,8.0,fly_ball,1,2,2025,-1.24,0.5,-0.67,2.29,,,,2,7,Top,125.75,61.26,,,,,2.5132764501634357,-134.66502553250513,-3.5581700461457295,-15.589716103448248,29.948845144281865,-25.571117630393815,3.26,1.43,341.0,92.7,36.0,92.7,1882,6.4,777230,680777,665019,650489,668904,621043,664056,621439,670242,54.09,0.057,0.086,0.0,1.0,0.0,0.0,3.0,57,4,Changeup,5,5,5,5,5,5,5,5,Infield shade,Standard,230,0.019,-0.18,67.0,7.4,0.158,0.18,92.7,0,0,0.567,0.433,30,30,31,31,1,3,3.0,1.0,1.0,1.0,2.17,1.24,-1.24,41.6,14.33283197560239,0.6791583299985343,26.099907032491423,42.87843926067879,32.270897813270025,1-2
ST,2025-07-05,88.7,-0.89,5.5,"Jax, Griffin",664040,643377,,foul,,,,,5,Brandon Lowe flies out to center fielder Byron Buxton.,R,L,R,MIN,TB,S,,,1,1,2025,0.76,0.16,-0.23,2.04,,,,2,7,Top,,,,,,,0.0364354613860569,-129.18207787765758,-2.7648313693590625,8.46951861490824,26.21488761173948,-30.06981411198207,3.26,1.43,250.0,74.4,46.0,89.0,3050,6.4,777230,680777,665019,650489,668904,621043,664056,621439,670242,54.11,,,,,,,,57,3,Sweeper,5,5,5,5,5,5,5,5,Infield shade,Standard,52,0.0,-0.064,72.8,7.6,,0.064,88.0,0,0,0.567,0.433,30,30,31,31,1,3,3.0,1.0,1.0,1.0,2.73,-0.76,0.76,41.0,16.880126348729156,-0.1853697962691369,32.60931929036605,38.25065502942067,34.81328536842319,1-1
FF,2025-07-05,96.4,-0.68,5.56,"Jax, Griffin",664040,643377,,swinging_strike,,,,,4,Brandon Lowe flies out to center fielder Byron Buxton.,R,L,R,MIN,TB,S,,,1,0,2025,-0.82,1.32,-0.6,2.36,,,,2,7,Top,,,,,,,2.053974081318329,-140.3751294702105,-5.987362553734973,-11.297845242661015,29.22091341317476,-13.56382271579473,3.26,1.43,,,,96.9,2379,6.4,777230,680777,665019,650489,668904,621043,664056,621439,670242,54.13,,,,,,,,57,2,4-Seam Fastball,5,5,5,5,5,5,5,5,Infield shade,Standard,202,0.0,-0.051,67.8,7.1,,0.051,,0,0,0.567,0.433,30,30,31,31,1,3,3.0,1.0,1.0,1.0,1.11,0.82,-0.82,40.4,11.09747890388655,9.67638149595802,29.28025160663239,43.749267409559145,24.197742020763876,1-0
ST,2025-07-05,86.7,-0.92,5.37,"Jax, Griffin",664040,643377,,ball,,,,,11,Brandon Lowe flies out to center fielder Byron Buxton.,R,L,R,MIN,TB,B,,,0,0,2025,1.24,-0.36,-0.92,3.18,,,,2,7,Top,,,,,,,-2.536624350754459,-126.27621586753362,1.7008349090487356,13.807771010094791,26.37237660264457,-36.594279898085205,3.26,1.41,,,,86.6,3077,6.2,777230,680777,665019,650489,668904,621043,664056,621439,670242,54.29,,,,,,,,57,1,Sweeper,5,5,5,5,5,5,5,5,Infield shade,Standard,48,0.0,0.04,,,,-0.04,,0,0,0.567,0.433,30,30,31,31,1,3,3.0,1.0,1.0,1.0,3.39,-1.24,1.24,37.4,,,,,,0-0
CH,2025-07-05,92.3,-0.53,5.57,"Jax, Griffin",650490,643377,grounded_into_double_play,hit_into_play,,,,,6,"Yandy Díaz grounds into a double play, shortstop Carlos Correa to second baseman Willi Castro to first baseman Kody Clemens. Danny Jansen out at 2nd. Yandy Díaz out at 1st.",R,R,R,MIN,TB,X,6.0,ground_ball,0,1,2025,-1.06,0.34,0.73,2.25,,,643376.0,0,7,Top,112.86,150.43,,,,,5.520701787158278,-134.39114503906322,-3.366109774821968,-14.005354934257776,29.15542753966077,-27.563306960493968,3.55,1.62,5.0,90.7,-27.0,92.7,1900,6.5,777230,680777,665019,650489,668904,621043,664056,621439,670242,54.02,0.069,0.061,0.0,1.0,0.0,0.0,2.0,56,2,Changeup,5,5,5,5,5,5,5,5,Standard,Standard,223,0.126,-0.31,75.6,8.3,0.078,0.31,90.7,0,0,0.441,0.559,30,33,31,34,1,3,3.0,1.0,1.0,1.0,2.34,1.06,1.06,47.5,8.310588719676781,-3.702176940416554,19.58897266233249,44.6416511711616,34.53854068957228,0-1
ST,2025-07-05,88.4,-0.86,5.43,"Jax, Griffin",650490,643377,,called_strike,,,,,2,"Yandy Díaz grounds into a double play, shortstop Carlos Correa to second baseman Willi Castro to first baseman Kody Clemens. Danny Jansen out at 2nd. Yandy Díaz out at 1st.",R,R,R,MIN,TB,S,,,0,0,2025,0.91,0.14,-0.05,3.38,,,643376.0,0,7,Top,,,,,,,0.0849802127725009,-128.83336432433106,0.7713287422001366,10.102567728686516,26.17370507501797,-30.97882875024032,3.55,1.6,,,,88.7,2962,6.3,777230,680777,665019,650489,668904,621043,664056,621439,670242,54.16,,,,,,,,56,1,Sweeper,5,5,5,5,5,5,5,5,Standard,Standard,49,0.0,-0.042,,,,0.042,,0,0,0.441,0.559,30,33,31,34,1,3,3.0,1.0,1.0,1.0,2.76,-0.91,-0.91,38.5,,,,,,0-0
FF,2025-07-05,97.2,-0.65,5.5,"Jax, Griffin",643376,643377,walk,ball,,,,,14,Danny Jansen walks.,R,R,R,MIN,TB,B,,,3,2,2025,-0.54,1.41,1.0,1.29,,,,0,7,Top,,,,,,,5.666035081484806,-141.2931301192136,-8.982145054083677,-8.529409779940927,32.64392127219037,-11.416526062283724,3.34,1.54,,,,97.4,2477,6.5,777230,680777,665019,650489,668904,621043,664056,621439,670242,53.98,,0.6929,0.7,1.0,0.0,0.0,,55,6,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,212,-0.059,0.371,,,,-0.371,,0,0,0.5,0.5,30,30,31,30,1,2,3.0,1.0,1.0,1.0,1.01,0.54,0.54,43.3,,,,,,3-2
ST,2025-07-05,88.3,-0.89,5.37,"Jax, Griffin",643376,643377,,foul,,,,,6,Danny Jansen walks.,R,R,R,MIN,TB,S,,,3,1,2025,0.99,-0.26,0.77,2.4,,,,0,7,Top,,,,,,,1.966125019960623,-128.5363408779878,-0.5612254988652923,10.495430286356047,28.88483268339767,-35.149147449598814,3.34,1.53,169.0,76.0,64.0,88.2,3054,6.4,777230,680777,665019,650489,668904,621043,664056,621439,670242,54.1,,,,,,,,55,5,Sweeper,5,5,5,5,5,5,5,5,Standard,Standard,51,0.0,-0.085,67.8,6.8,,0.085,88.0,0,0,0.5,0.5,30,30,31,30,1,2,3.0,1.0,1.0,1.0,3.2,-0.99,-0.99,39.2,15.648460772356117,2.9266383078557423,28.948571403906207,48.32633941209781,34.106752341779085,3-1
SI,2025-07-05,95.8,-0.67,5.48,"Jax, Griffin",643376,643377,,ball,,,,,11,Danny Jansen walks.,R,R,R,MIN,TB,B,,,2,1,2025,-1.39,0.79,-1.04,3.31,,,,0,7,Top,,,,,,,2.193186595187654,-139.5471232377335,-1.9373110142977672,-18.741639590998215,30.372269513801236,-21.674024056958984,3.34,1.5,,,,96.3,2504,6.5,777230,680777,665019,650489,668904,621043,664056,621439,670242,54.05,,,,,,,,55,4,Sinker,5,5,5,5,5,5,5,5,Standard,Standard,211,0.0,0.122,,,,-0.122,,0,0,0.5,0.5,30,30,31,30,1,2,3.0,1.0,1.0,1.0,1.69,1.39,1.39,39.1,,,,,,2-1
